Nr,Destination,Prefix,Zone,Mobile,Cost
4215,"Italy, Servizio Clienti WIND",39159,9,,0.05
4216,"Italy, Karupa S.p.A.",39178200,9,,0.26
4217,"Italy, Colt Telecom S.p.A.",39178202,9,,0.34
4218,"Italy, Colt Telecom S.p.A.",39178203,9,,0.34
4219,"Italy, Colt Telecom",39178214,9,,0.10
4220,"Italy, Colt Telecom",39178215,9,,0.21
4221,"Italy, Colt Telecom",39178216,9,,0.16
4222,"Italy, Tiscali Italia S.p.A.",3917822,9,,0.26
4223,"Italy, Eutelia S.p.A.",3917824,9,,0.05
4224,"Italy, Tiscali Italia S.p.A.",3917827,9,,0.26
4225,"Italy, Karupa S.p.A.",39178310,9,,0.35
4226,"Italy, Wind Telecomunicazioni S.p.A.",39178317,9,,0.26
4227,"Italy, 10993",391783333,9,,0.21
4228,"Italy, 10993",391783500,9,,0.26
4229,"Italy, 10993",391783600,9,,0.26
4230,"Italy, Colt Telecom S.p.A.",39178400,9,,0.34
4231,"Italy, Eutelia S.p.A.",3917844,9,,0.26
4232,"Italy, 10993",391784500,9,,0.26
4233,"Italy, ",391784646,9,,0.26
4234,"Italy, 10993",391785000,9,,0.26
4235,"Italy, Tiscali Italia S.p.A.",3917860,9,,0.26
4236,"Italy, Wind Telecomunicazioni S.p.A.",3917880,9,,0.26
4237,"Italy, Servizio Clienti Vodafone",39190,9,,0.05
4238,"Italy, Servizio Clienti Wind",391928,9,,0.05
4239,"Italy, Telecom Italia",391991,9,,0.12
4240,"Italy, Telecom Italia",39199103,9,,0.26
4241,"Italy, Telecom",3919911,9,,0.12
4242,"Italy, INTERMATICA",39199201,9,,0.10
4243,"Italy, Wind Telecomunicazioni S.p.A.",391992022,9,,0.12
4244,"Italy, Eutelia S.p.A.",39199203,9,,0.26
4245,"Italy, Wind Telecomunicazioni S.p.A.",39199205,9,,0.18
4246,"Italy, Albacom",39199207,9,,0.05
4247,"Italy, ENERG.IT S.p.A.",39199209,9,,0.10
4248,"Italy, Eutelia",39199210,9,,0.05
4249,"Italy, Teleunit S.p.A.",39199213,9,,0.15
4250,"Italy, Teleunit S.p.A.",39199214,9,,0.12
4251,"Italy, Teleunit S.p.A.",39199214214,9,,0.26
4252,"Italy, ",39199214312,9,,0.26
4253,"Italy, Teleunit S.p.A.",39199215,9,,0.15
4254,"Italy, Plexia S.p.A.",39199217,9,,0.10
4255,"Italy, Momax",39199218,9,,0.26
4256,"Italy, Telecom Italia Spa",39199222,9,,0.26
4257,"Italy, Telecom Italia Spa",39199228,9,,0.09
4258,"Italy, Telecom Italia Spa",39199229,9,,0.16
4259,"Italy, BT Italia S.p.A.",3919923,9,,0.10
4260,"Italy, BT Italia S.p.A.",39199232,9,,0.12
4261,"Italy, Eutelia",3919924,9,,0.12
4262,"Italy, CSINFO S.p.A.",3919925,9,,0.07
4263,"Italy, Intermatica",39199256003,9,,0.15
4264,"Italy, Intermatica",39199256005,9,,0.15
4265,"Italy, CSINFO S.p.A.",391992591,9,,0.26
4266,"Italy, FlyNet S.p.A.",3919927,9,,0.16
4267,"Italy, Telecom Italia Spa",391992900,9,,0.12
4268,"Italy, 10993",391992905,9,,0.05
4269,"Italy, 10993",391992906,9,,0.06
4270,"Italy, 10993",391992907,9,,0.10
4271,"Italy, 10993",391992908,9,,0.15
4272,"Italy, 10993",391992909,9,,0.26
4273,"Italy, 10993",391992990,9,,0.06
4274,"Italy, Telecom Italia Spa",391992992,9,,0.12
4275,"Italy, 10993",391992993,9,,0.09
4276,"Italy, Karupa",39199301,9,,0.26
4277,"Italy, intermatica",39199302,9,,0.12
4278,"Italy, Intermatica",391993023,9,,0.13
4279,"Italy, ",391993028,9,,0.06
4280,"Italy, Intermatica",391993041,9,,0.05
4281,"Italy, ",391993042,9,,0.07
4282,"Italy, ",391993044,9,,0.10
4283,"Italy, Eutelia",39199305,9,,0.10
4284,"Italy, OKcom S.p.A.",39199306,9,,0.06
4285,"Italy, OKcom S.p.A.",39199306418,9,,0.06
4286,"Italy, OKcom S.p.A.",39199306444,9,,0.07
4287,"Italy, Colt",39199308,9,,0.09
4288,"Italy, Fastweb",39199309,9,,0.12
4289,"Italy, Eutelia",39199310,9,,0.15
4290,"Italy, MultiLink S.p.A.",39199311,9,,0.12
4291,"Italy, FastWeb S.p.A.",39199311312,9,,0.26
4292,"Italy, Decatel S.R.L.",391993146,9,,0.10
4293,"Italy, Karupa S.P.A.",39199315,9,,0.16
4294,"Italy, Wind Telecomunicazioni",39199317,9,,0.26
4295,"Italy, Colt Telecom S.p.A.",39199318,9,,0.05
4296,"Italy, Uno Communications S.p.A.",39199319,9,,0.26
4297,"Italy, Atlanet",3919932,9,,0.26
4298,"Italy, Telecom Italia Spa",391993400,9,,0.10
4299,"Italy, Welcome Italia S.p.A.",3919935,9,,0.26
4300,"Italy, Eutelia",3919936,9,,0.26
4301,"Italy, Eutelia S.p.A.",391993622,9,,0.05
4302,"Italy, Eutelia S.p.A.",391993623,9,,0.05
4303,"Italy, Eutelia S.p.A.",391993624,9,,0.10
4304,"Italy, Eutelia S.p.A.",391993625,9,,0.10
4305,"Italy, Eutelia S.p.A.",391993626,9,,0.15
4306,"Italy, Eutelia S.p.A.",391993627,9,,0.15
4307,"Italy, Eutelia S.p.A.",391993628,9,,0.26
4308,"Italy, Eutelia S.p.A.",391993629,9,,0.26
4309,"Italy, Wind Telecomunicazioni",3919937,9,,0.12
4310,"Italy, BT Italia S.p.A.",3919938,9,,0.05
4311,"Italy, Decatel S.R.L.",3919939,9,,0.26
4312,"Italy, Decatel S.R.L.",39199391,9,,0.12
4313,"Italy, Colt",39199400,9,,0.10
4314,"Italy, FastWeb S.p.A.",39199401,9,,0.26
4315,"Italy, Eutelia",39199403,9,,0.40
4316,"Italy, Colt",39199404,9,,0.21
4317,"Italy, Eutelia",39199405,9,,0.26
4318,"Italy, Eutelia",39199410,9,,0.09
4319,"Italy, Tiscali",39199411,9,,0.12
4320,"Italy, Tiscali",39199412,9,,0.10
4321,"Italy, Tiscali",39199413,9,,0.15
4322,"Italy, Tiscali",39199414,9,,0.05
4323,"Italy, Colt Telecom",39199415,9,,0.16
4324,"Italy, Colt Telecom",39199416,9,,0.15
4325,"Italy, Colt Telecom",39199417,9,,0.26
4326,"Italy, Fastweb",39199418,9,,0.12
4327,"Italy, Fastweb",39199419,9,,0.11
4328,"Italy, TWT S.p.A.",3919942,9,,0.12
4329,"Italy, Eutelia",3919944,9,,0.11
4330,"Italy, Welcome Italia S.p.A.",3919945,9,,0.10
4331,"Italy, Intred",391994600,9,,0.10
4332,"Italy, ",391994642,9,,0.05
4333,"Italy, ",391994644,9,,0.10
4334,"Italy, ",391994645,9,,0.15
4335,"Italy, ",391994646,9,,0.26
4336,"Italy, Wind Telecomunicazioni",3919947,9,,0.05
4337,"Italy, Wind Telecomunicazioni S.p.A.",3919948,9,,0.10
4338,"Italy, Wind",391995,9,,0.12
4339,"Italy, ",39199500130,9,,0.12
4340,"Italy, ",39199505060,9,,0.12
4341,"Italy, BT Italia S.p.A.",391995804,9,,0.12
4342,"Italy, BT Italia S.p.A.",391996,9,,0.12
4343,"Italy, BT Italia S.p.A.",39199600,9,,0.12
4344,"Italy, BT Italia S.p.A.",3919967,9,,0.12
4345,"Italy, Albacom",391997,9,,0.12
4346,"Italy, Albacom",391998,9,,0.09
4347,"Italy, BT Italia S.p.A.",3919990,9,,0.25
4348,"Italy, Vodafone",391999009,9,,0.26
4349,"Italy, BT Italia S.p.A.",3919994,9,,0.26
4350,"Italy, BT Italia S.p.A.",3919995,9,,0.10
4351,"Italy, Mobili",393,9,1,0.08
4352,"Italy, Eutelia S.p.A.",3970900130,9,,0.06
4353,"Italy, Eutelia S.p.A.",3970900132,9,,0.06
4354,"Italy, Eutelia S.p.A.",3970900134,9,,0.06
4355,"Italy, Eutelia S.p.A.",3970900140,9,,0.06
4356,"Italy, Eutelia S.p.A.",3970900143,9,,0.06
4357,"Italy, BT Italia S.p.A.",3970900222,9,,0.06
4358,"Italy, Eutelia S.p.A.",3970900245,9,,0.06
4359,"Italy, Eutelia S.p.A.",3970900248,9,,0.06
4360,"Italy, BT Italia S.p.A.",3970900333,9,,0.06
4361,"Italy, Eutelia S.p.A.",3970901013,9,,0.06
4362,"Italy, Eutelia S.p.A.",3970901019,9,,0.06
4363,"Italy, Eutelia S.p.A.",3970901024,9,,0.06
4364,"Italy, BT Italia S.p.A.",3970907090,9,,0.06
4365,"Italy, BT Italia S.p.A.",3970907091,9,,0.06
4366,"Italy, BT Italia S.p.A.",3970907092,9,,0.06
4367,"Italy, BT Italia S.p.A.",3970908070,9,,0.06
4368,"Italy, Eutelia S.p.A.",3970910062,9,,0.06
4369,"Italy, Eutelia S.p.A.",3970912300,9,,0.06
4370,"Italy, BT Italia S.p.A.",3970918171,9,,0.06
4371,"Italy, Eutelia S.p.A.",3970922227,9,,0.06
4372,"Italy, BT Italia S.p.A.",3970932326,9,,0.06
4373,"Italy, Eutelia S.p.A.",3970933337,9,,0.06
4374,"Italy, Eutelia S.p.A.",3970940404,9,,0.06
4375,"Italy, Eutelia S.p.A.",3970944447,9,,0.06
4376,"Italy, Eutelia S.p.A.",3970966600,9,,0.06
4377,"Italy, Eutelia S.p.A.",3970977700,9,,0.06
4378,"Italy, Eutelia S.p.A.",3970977777,9,,0.06
4379,"Italy, Eutelia S.p.A.",3970980808,9,,0.06
4380,"Italy, Convergenze S.p.A.",398409983,9,,0.08
4381,"Italy, WIND",39892000,9,,1.14
4382,"Italy, Telecom Italia Spa",39892007,9,,0.63
4383,"Italy, Telecom Italia S.p.A.",39892010,9,,0.52
4384,"Italy, Telecom Italia",39892020,9,,0.45
4385,"Italy, BT Italia S.p.A.",39892021,9,,0.45
4386,"Italy, Telecom Italia",39892024,9,,1.00
4387,"Italy, Telecom Italia",39892040,9,,1.50
4388,"Italy, Telecom Italia",39892044,9,,0.52
4389,"Italy, Telecom Italia",39892080,9,,0.05
4390,"Italy, Telecom Italia S.p.A.",39892101,9,,1.00
4391,"Italy, Telecom Italia",39892111,9,,0.80
4392,"Italy, Callone",39892112,9,,1.50
4393,"Italy, Telecom Italia",39892119,9,,0.84
4394,"Italy, Telecom Italia",39892123,9,,0.15
4395,"Italy, Tiscali Italia S.p.A.",39892130,9,,0.62
4396,"Italy, Wind Telecomunicazioni S.p.A.",39892155,9,,0.42
4397,"Italy, Telecom Italia S.p.A.",39892187,9,,0.42
4398,"Italy, Telecom Italia S.p.A.",39892191,9,,1.50
4399,"Italy, Telecom Italia S.p.A.",39892212,9,,0.15
4400,"Italy, Telecom Italia S.p.A.",39892220,9,,1.25
4401,"Italy, Telecom Italia S.p.A.",39892234,9,,1.04
4402,"Italy, ",39892244,9,,1.50
4403,"Italy, Telecom Italia",39892323,9,,0.84
4404,"Italy, BT Italia S.p.A.",39892324,9,,1.50
4405,"Italy, Telecom Italia",39892345,9,,0.52
4406,"Italy, Telecom Italia S.p.A.",39892369,9,,0.80
4407,"Italy, Telecom Italia",39892412,9,,1.30
4408,"Italy, Seat Pagine Gialle S.p.A",39892424,9,,1.30
4409,"Italy, Telecom Italia S.p.A.",39892434,9,,0.15
4410,"Italy, Telecom Italia S.p.A.",39892444,9,,0.80
4411,"Italy, Telecom Italia",39892454,9,,1.50
4412,"Italy, Colt Telecom S.p.A.",39892489,9,,0.80
4413,"Italy, Telecom Italia",39892494,9,,0.91
4414,"Italy, Telecom Italia S.p.A. - TIM",39892525,9,,0.47
4415,"Italy, Telecom Italia",39892567,9,,1.50
4416,"Italy, Telecom Italia S.p.A.",39892592,9,,0.15
4417,"Italy, BT Italia S.p.A.",39892626,9,,0.80
4418,"Italy, Telecom Italia",39892727,9,,0.69
4419,"Italy, BT Italia S.p.A.",39892888,9,,1.50
4420,"Italy, Telecom Italia S.p.A.",39892890,9,,0.15
4421,"Italy, Telecom Italia",39892893,9,,1.50
4422,"Italy, Tiscali Italia S.p.A.",39892928,9,,0.63
4423,"Italy, Telecom Italia S.p.A.",39892960,9,,0.80
4424,"Italy, Telecom Italia",39892982,9,,1.33
4425,"Italy, Intermatica",39893424,9,,0.50
4426,"Italy, Callone",39893444,9,,1.50
4427,"Italy, Intermatica",39893493,9,,0.80
4428,"Italy, Callone",3989389389,9,,1.00
4429,"Italy, Intermatica",3989389399,9,,1.50
4430,"Italy, Intermatica",3989389993,9,,1.50
4431,"Italy, Colt",39895151,9,,0.80
4432,"Italy, Intermatica",3989550000,9,,0.80
4433,"Italy, Wind Telecomunicazioni S.p.A.",3989554433,9,,1.50
4434,"Italy, Tiscali Italia S.p.A.",3989554466,9,,1.00
4435,"Italy, Telecom Italia S.p.A.",3989556987,9,,0.15
4436,"Italy, Telecom Italia S.p.A.",3989558955,9,,0.42
4437,"Italy, Intermatica",398958950010,9,,1.50
4438,"Italy, ",3989589508,9,,0.52
4439,"Italy, Telecom Italia S.p.A.",3989589895,9,,1.50
4440,"Italy, Telecom Italia S.p.A.",3989596979,9,,1.00
4441,"Italy, Call 1",398990027,9,,0.25
4442,"Italy, Intermatica",398990164,9,,1.50
4443,"Italy, TWT S.p.A.",398990185,9,,0.80
4444,"Italy, Intermatica S.p.A.",398990211,9,,1.50
4445,"Italy, Colt Telecom S.p.A.",398990220,9,,1.50
4446,"Italy, Intermatica",398990247,9,,0.80
4447,"Italy, TWT S.p.A.",398990255,9,,1.50
4448,"Italy, TWT S.p.A.",398990261,9,,1.50
4449,"Italy, TWT S.p.A.",398990262,9,,1.50
4450,"Italy, TWT S.p.A.",398990293,9,,1.00
4451,"Italy, Telecom Italia Spa",398990320,9,,0.52
4452,"Italy, Colt Telecom S.p.A.",398990330,9,,0.50
4453,"Italy, Colt Telecom S.p.A.",398990333,9,,1.50
4454,"Italy, Telecom Italia",398990440,9,,1.50
4455,"Italy, Colt Telecom S.p.A.",398990600,9,,1.50
4456,"Italy, Telecom Italia",398990770,9,,1.50
4457,"Italy, Call 1",398990899,9,,1.50
4458,"Italy, Colt Telecom S.p.A.",398990900,9,,1.50
4459,"Italy, Telecom Italia",398990918,9,,1.50
4460,"Italy, Telecom Italia",398991033,9,,0.15
4461,"Italy, Colt Telecom S.p.A.",398991110,9,,1.29
4462,"Italy, Telecom Italia",398991303,9,,1.50
4463,"Italy, Telecom Italia",398991390,9,,1.50
4464,"Italy, Colt Telecom S.p.A.",398991899,9,,0.50
4465,"Italy, Telecom Italia",398991990,9,,0.52
4466,"Italy, Telecom Italia",398992000,9,,0.25
4467,"Italy, Wind Telecomunicazioni S.p.A.",398992002,9,,1.50
4468,"Italy, Intermatica",398992111,9,,1.50
4469,"Italy, Intermatica",398992112,9,,1.50
4470,"Italy, Call 1",398992228,9,,1.00
4471,"Italy, Intermatica",398992290,9,,0.80
4472,"Italy, Colt Telecom S.p.A.",398992323,9,,0.80
4473,"Italy, Colt Telecom S.p.A.",398992345,9,,0.25
4474,"Italy, Wind Telecomunicazioni S.p.A.",398992424,9,,1.00
4475,"Italy, Colt Telecom S.p.A.",398992899,9,,1.50
4476,"Italy, Intermatica",398993222,9,,1.50
4477,"Italy, Telecom Italia",398993252,9,,0.52
4478,"Italy, Colt Telecom S.p.A.",398993434,9,,1.50
4479,"Italy, Colt Telecom S.p.A.",398993443,9,,1.29
4480,"Italy, Colt Telecom S.p.A.",398993456,9,,1.50
4481,"Italy, Eutelia S.p.A.",398993538,9,,0.80
4482,"Italy, Eutelia S.p.A.",398993938,9,,1.50
4483,"Italy, Colt Telecom S.p.A.",398993998,9,,0.80
4484,"Italy, Wind Telecomunicazioni S.p.A.",398994004,9,,1.50
4485,"Italy, Call One S.r.l.",398994033,9,,1.00
4486,"Italy, Call One S.r.l.",398994055,9,,1.50
4487,"Italy, Telecom Italia",398994242,9,,1.50
4488,"Italy, Wind Telecomunicazioni S.p.A.",398994399,9,,1.50
4489,"Italy, Wind Telecomunicazioni S.p.A.",398994500,9,,1.00
4490,"Italy, Colt Telecom S.p.A.",398994567,9,,1.50
4491,"Italy, Eutelia S.p.A.",398994748,9,,0.80
4492,"Italy, Telecom Italia S.p.A.",398994825,9,,0.52
4493,"Italy, Telecom Italia",398995000,9,,0.80
4494,"Italy, Intermatica",398995363,9,,0.50
4495,"Italy, Wind Telecomunicazioni S.p.A.",398995505,9,,1.50
4496,"Italy, Telecom Italia S.p.A.",398995525,9,,0.80
4497,"Italy, Colt Telecom S.p.A.",398995998,9,,1.50
4498,"Italy, Telecom Italia",398996000,9,,1.50
4499,"Italy, Telecom Italia S.p.A.",398996565,9,,0.80
4500,"Italy, Wind Telecomunicazioni S.p.A.",398996668,9,,0.80
4501,"Italy, Colt Telecom S.p.A.",398996767,9,,1.29
4502,"Italy, Colt Telecom S.p.A.",398996789,9,,0.80
4503,"Italy, Telecom Italia S.p.A.",398996868,9,,1.50
4504,"Italy, Telecom Italia S.p.A.",398997000,9,,1.25
4505,"Italy, Wind Telecomunicazioni S.p.A.",398997007,9,,1.50
4506,"Italy, Colt Telecom S.p.A.",398997770,9,,0.50
4507,"Italy, Wind Telecomunicazioni S.p.A.",398997778,9,,1.50
4508,"Italy, Colt Telecom S.p.A.",398997886,9,,0.25
4509,"Italy, Telecom Italia S.p.A.",398997979,9,,1.50
4510,"Italy, Colt Telecom S.p.A.",398997999,9,,1.29
4511,"Italy, BT Italia S.p.A.",398998009,9,,0.50
4512,"Italy, Colt Telecom S.p.A.",398998778,9,,0.17
4513,"Italy, Telecom Italia",398998844,9,,1.50
4514,"Italy, Colt Telecom S.p.A.",398998889,9,,0.50
4515,"Italy, Intermatica S.p.A.",398998982,9,,1.00
4516,"Italy, Colt Telecom S.p.A.",398998989,9,,1.50
4517,"Italy, Wind Telecomunicazioni S.p.A.",398998995,9,,1.50
4518,"Italy, Wind Telecomunicazioni S.p.A.",398998996,9,,1.50
4519,"Italy, Wind Telecomunicazioni S.p.A.",398998997,9,,1.50
4520,"Italy, Telecom Italia",398999070,9,,1.50
4521,"Italy, Telecom Italia",398999080,9,,1.50
4522,"Italy, Telecom Italia",398999090,9,,0.34
4523,"Italy, Colt Telecom S.p.A.",398999111,9,,1.50
4524,"Italy, Colt Telecom S.p.A.",398999119,9,,1.50
4525,"Italy, Colt Telecom S.p.A.",398999339,9,,0.50
4526,"Italy, Colt Telecom S.p.A.",398999559,9,,1.50
4527,"Italy, Colt Telecom S.p.A.",398999899,9,,1.50
4528,"Italy, Intred",398999901,9,,1.00
4529,Romania,40,1,,0.05
4530,"Romania, Bucharest",4021,1,,0.05
4531,"Romania, Fixed Alternative Networks",403,1,,0.05
4532,"Romania, mobile",407,1,1,0.25
4533,"Romania, mobile Vodafone",4072,1,1,0.25
4534,"Romania, mobile Vodafone",4073,1,1,0.25
4535,"Romania, mobile Orange",4074,1,1,0.25
4536,"Romania, mobile Orange",4075,1,1,0.25
4537,"Romania, mobile Cosmorom",4076,1,1,0.25
4538,"Romania, mobile Digimobil",4077,1,1,0.25
4539,"Romania, mobile Telemobil",4078,1,1,0.25
4540,"Romania, mobile Cosmorom",40784,1,1,0.25
4541,"Romania, mobile Cosmorom",40785,1,1,0.25
4542,"Romania, mobile Cosmorom",40786,1,1,0.25
4543,"Romania, mobile Telemobil",40788,1,1,0.25
4544,"Romania, Special Services",40900,7,,0.01
4545,Switzerland,41,2,,0.20
4546,Switzerland,411,2,,0.20
4547,Switzerland,4143,2,,0.20
4548,Switzerland,4144,2,,0.20
4549,"Switzerland, Corporate",4158,2,,0.20
4550,"Switzerland, mobile others",4174,2,1,0.40
4551,"Switzerland, mobile Swisscom",417540,2,1,0.40
4552,"Switzerland, mobile Sunrise",4176,2,1,0.40
4553,"Switzerland, mobile others",417698,2,1,0.40
4554,"Switzerland, mobile others",417699,2,1,0.40
4555,"Switzerland, mobile others",4177,2,1,0.40
4556,"Switzerland, mobile Swisscom",417700,2,1,0.40
4557,"Switzerland, mobile Sunrise",41772,2,1,0.40
4558,"Switzerland, mobile Swisscom",41774,2,1,0.40
4559,"Switzerland, mobile Swisscom",41775,2,1,0.40
4560,"Switzerland, mobile Orange",4178,2,1,0.40
4561,"Switzerland, mobile Swisscom",4179,2,1,0.40
4562,"Switzerland, mobile others",4179977,2,1,0.40
4563,"Switzerland, mobile others",4179978,2,1,0.40
4564,"Switzerland, mobile others",4179979,2,1,0.40
4565,"Switzerland, mobile others",4184,2,1,0.40
4566,"Switzerland, mobile others",41860,2,1,0.40
4567,"Switzerland, mobile Sunrise",4186076,2,1,0.40
4568,"Switzerland, mobile others",418607698,2,1,0.40
4569,"Switzerland, mobile others",418607699,2,1,0.40
4570,"Switzerland, mobile Swisscom",418607700,2,1,0.40
4571,"Switzerland, mobile Sunrise",41860772,2,1,0.40
4572,"Switzerland, mobile Swisscom",41860774,2,1,0.40
4573,"Switzerland, mobile Swisscom",41860775,2,1,0.40
4574,"Switzerland, mobile Orange",4186078,2,1,0.40
4575,"Switzerland, mobile Swisscom",4186079,2,1,0.40
4576,"Switzerland, mobile others",418607997,2,1,0.40
4577,"Switzerland, mobile others",4186079979,2,1,0.40
4578,"Switzerland, mobile others",4187,2,1,0.40
4579,"Switzerland, Corporate",4190,2,,0.20
4580,Czech Republic,420,2,,0.20
4581,Czech Republic,4201188,2,,0.20
4582,"Czech Republic, Prague",4202,2,,0.20
4583,"Czech Republic, mobile",420601,2,1,0.40
4584,"Czech Republic, mobile",420602,2,1,0.40
4585,"Czech Republic, mobile",420603,2,1,0.40
4586,"Czech Republic, mobile",420604,2,1,0.40
4587,"Czech Republic, mobile",420605,2,1,0.40
4588,"Czech Republic, mobile",420606,2,1,0.40
4589,"Czech Republic, mobile",420607,2,1,0.40
4590,"Czech Republic, mobile",420608,2,1,0.40
4591,"Czech Republic, mobile",420702,2,1,0.40
4592,"Czech Republic, mobile",42072,2,1,0.40
4593,"Czech Republic, mobile",42073,2,1,0.40
4594,"Czech Republic, mobile",42077,2,1,0.40
4595,"Czech Republic, mobile",42079,2,1,0.40
4596,"Czech Republic, mobile",42093,2,1,0.40
4597,"Czech Republic, mobile",42096,2,1,0.40
4598,"Czech Republic, mobile",420961,2,1,0.40
4599,"Czech Republic, mobile",420962,2,1,0.40
4600,"Czech Republic, mobile",420963,2,1,0.40
4601,"Czech Republic, mobile",420964,2,1,0.40
4602,"Czech Republic, mobile",420965,2,1,0.40
4603,"Czech Republic, mobile",420966,2,1,0.40
4604,"Czech Republic, mobile",420967,2,1,0.40
4605,Slovak Republic,421,2,,0.20
4606,Slovak Republic,4212,2,,0.20
4607,"Slovak Republic, mobile",4219,2,1,0.40
4608,"Slovak Republic, mobile",421901,2,1,0.40
4609,"Slovak Republic, mobile",421902,2,1,0.40
4610,"Slovak Republic, mobile",421903,2,1,0.40
4611,"Slovak Republic, mobile",421904,2,1,0.40
4612,"Slovak Republic, mobile",421905,2,1,0.40
4613,"Slovak Republic, mobile",421906,2,1,0.40
4614,"Slovak Republic, mobile",421907,2,1,0.40
4615,"Slovak Republic, mobile",421908,2,1,0.40
4616,"Slovak Republic, mobile",421910,2,1,0.40
4617,"Slovak Republic, mobile",421911,2,1,0.40
4618,"Slovak Republic, mobile",421912,2,1,0.40
4619,"Slovak Republic, mobile",421914,2,1,0.40
4620,"Slovak Republic, mobile",421915,2,1,0.40
4621,"Slovak Republic, mobile",421916,2,1,0.40
4622,"Slovak Republic, mobile",421917,2,1,0.40
4623,"Slovak Republic, mobile",421918,2,1,0.40
4624,"Slovak Republic, mobile",421919,2,1,0.40
